user_id,planid,event_type,label,date,claim_amount
U0027,PL1016,click,0,2024-05-06,
U0329,PL1057,click,0,2024-12-15,
U0498,PL1058,click,0,2025-02-13,
U0280,PL1015,view,0,2024-11-27,
U0105,PL1038,view,0,2025-03-19,
U0198,PL1014,click,0,2025-06-14,
U0242,PL1053,view,0,2025-04-06,
U0496,PL1041,shortlist,0,2024-07-27,
U0468,PL1027,view,0,2024-05-26,
U0400,PL1008,view,0,2024-09-27,
U0244,PL1056,click,0,2025-04-03,
U0411,PL1027,click,0,2025-08-07,
U0282,PL1036,click,0,2025-02-17,
U0425,PL1048,view,0,2024-11-08,
U0165,PL1017,view,0,2024-08-13,
U0197,PL1048,view,0,2024-08-06,
U0043,PL1054,view,0,2025-03-22,
U0157,PL1055,view,0,2025-05-31,
U0428,PL1035,view,0,2025-05-02,
U0218,PL1004,view,0,2024-05-20,
U0159,PL1015,view,0,2024-09-09,
U0362,PL1052,click,0,2024-07-05,
U0440,PL1039,shortlist,0,2024-07-03,
U0111,PL1048,view,0,2025-01-18,
U0198,PL1029,view,0,2024-09-07,
U0131,PL1007,view,0,2025-06-17,
U0293,PL1041,view,0,2025-08-19,
U0082,PL1021,click,0,2025-06-05,
U0381,PL1001,view,0,2024-04-24,
U0490,PL1009,view,0,2024-10-04,
U0101,PL1014,view,0,2025-01-12,
U0143,PL1015,view,0,2025-07-06,
U0026,PL1013,click,0,2025-03-04,
U0305,PL1047,click,0,2024-06-30,
U0385,PL1040,view,0,2024-04-08,
U0377,PL1026,click,0,2025-07-02,
U0475,PL1050,click,0,2025-03-31,
U0129,PL1049,view,0,2025-05-25,
U0102,PL1018,click,0,2024-05-14,
U0134,PL1014,view,0,2025-07-19,
U0407,PL1047,click,0,2025-04-29,
U0292,PL1010,view,0,2025-03-25,
U0393,PL1025,view,0,2025-01-24,
U0277,PL1026,click,0,2025-06-17,
U0146,PL1028,shortlist,0,2024-11-18,
U0058,PL1004,view,0,2024-12-09,
U0363,PL1003,click,0,2024-12-06,
U0268,PL1008,view,0,2025-09-15,
U0148,PL1002,view,0,2024-12-05,
U0058,PL1044,click,0,2024-04-15,
U0379,PL1020,view,0,2024-07-20,
U0287,PL1054,view,0,2025-09-01,
U0228,PL1046,view,0,2025-09-16,
U0201,PL1031,view,0,2024-09-05,
U0264,PL1005,click,0,2025-06-05,
U0468,PL1016,view,0,2024-05-30,
U0365,PL1027,click,0,2025-04-26,
U0445,PL1046,click,0,2024-06-15,
U0452,PL1028,view,0,2024-06-05,
U0236,PL1060,shortlist,0,2025-04-16,
U0454,PL1001,view,0,2024-11-27,
U0113,PL1004,view,0,2025-06-27,
U0389,PL1035,view,0,2025-08-09,
U0353,PL1018,view,0,2024-11-13,
U0035,PL1057,view,0,2025-03-21,
U0469,PL1049,view,0,2025-03-30,
U0006,PL1001,click,0,2025-07-27,
U0155,PL1040,view,0,2025-03-29,
U0042,PL1020,view,0,2024-08-02,
U0437,PL1007,view,0,2024-07-10,
U0208,PL1008,view,0,2025-08-13,
U0300,PL1013,click,0,2025-05-26,
U0495,PL1019,view,0,2025-06-25,
U0476,PL1061,view,0,2024-11-25,
U0468,PL1018,view,0,2024-06-14,
U0200,PL1043,view,0,2025-02-10,
U0017,PL1056,claim_approved,1,2024-05-12,43465.0
U0367,PL1007,click,0,2024-09-06,
U0231,PL1056,click,0,2024-11-29,
U0205,PL1007,view,0,2025-05-07,
U0091,PL1030,view,0,2025-03-18,
U0015,PL1041,view,0,2025-03-02,
U0184,PL1022,view,0,2024-12-03,
U0441,PL1015,click,0,2024-10-25,
U0490,PL1061,click,0,2024-07-26,
U0041,PL1058,click,0,2025-03-01,
U0363,PL1025,view,0,2025-03-23,
U0406,PL1009,click,0,2025-06-25,
U0425,PL1060,view,0,2024-05-24,
U0376,PL1033,click,0,2025-01-31,
U0390,PL1017,click,0,2024-04-23,
U0018,PL1026,view,0,2024-06-01,
U0476,PL1024,click,0,2025-09-24,
U0107,PL1050,view,0,2024-09-05,
U0310,PL1034,view,0,2025-01-21,
U0386,PL1038,view,0,2024-10-10,
U0119,PL1038,view,0,2024-09-22,
U0186,PL1013,view,0,2025-05-31,
U0202,PL1007,click,0,2025-07-10,
U0314,PL1023,view,0,2025-07-07,
U0341,PL1047,view,0,2024-11-22,
U0130,PL1011,view,0,2025-07-25,
U0448,PL1058,view,0,2025-05-16,
U0130,PL1031,view,0,2024-06-03,
U0142,PL1048,view,0,2025-05-13,
U0037,PL1025,view,0,2024-07-09,
U0416,PL1033,click,0,2024-11-06,
U0081,PL1031,view,0,2024-07-30,
U0252,PL1057,view,0,2025-05-03,
U0088,PL1053,view,0,2024-07-30,
U0140,PL1022,view,0,2025-03-11,
U0447,PL1041,view,0,2025-06-22,
U0255,PL1020,view,0,2025-08-11,
U0399,PL1011,view,0,2024-12-27,
U0237,PL1045,click,0,2024-04-15,
U0400,PL1029,click,0,2025-01-05,
U0030,PL1027,click,0,2024-08-15,
U0200,PL1043,click,0,2025-02-02,
U0481,PL1006,view,0,2024-11-28,
U0156,PL1056,view,0,2025-06-29,
U0189,PL1019,view,0,2025-04-14,
U0314,PL1023,view,0,2024-09-22,
U0229,PL1036,view,0,2024-12-17,
U0047,PL1031,view,0,2024-11-10,
U0381,PL1014,view,0,2025-06-28,
U0457,PL1013,view,0,2025-07-05,
U0228,PL1038,view,0,2024-12-18,
U0059,PL1006,view,0,2025-04-07,
U0043,PL1042,view,0,2024-11-02,
U0018,PL1052,click,0,2024-04-14,
U0490,PL1038,view,0,2025-04-07,
U0496,PL1043,view,0,2024-11-05,
U0296,PL1044,view,0,2024-10-02,
U0406,PL1016,view,0,2024-06-21,
U0250,PL1038,view,0,2024-09-18,
U0276,PL1044,view,0,2025-05-02,
U0361,PL1059,shortlist,0,2025-08-11,
U0332,PL1012,view,0,2025-09-08,
U0147,PL1051,view,0,2024-07-21,
U0483,PL1012,view,0,2024-08-28,
U0257,PL1016,view,0,2025-06-22,
U0329,PL1039,view,0,2024-10-31,
U0099,PL1028,click,0,2024-08-02,
U0456,PL1041,click,0,2024-10-22,
U0489,PL1012,click,0,2024-04-17,
U0345,PL1014,click,0,2024-04-24,
U0155,PL1023,click,0,2025-09-14,
U0372,PL1010,click,0,2025-04-21,
U0079,PL1027,enroll,1,2025-05-23,
U0180,PL1042,shortlist,0,2024-08-17,
U0221,PL1026,view,0,2024-06-13,
U0001,PL1046,view,0,2024-07-07,
U0351,PL1041,view,0,2024-12-02,
U0384,PL1051,view,0,2025-08-23,
U0073,PL1037,view,0,2024-05-14,
U0018,PL1033,enroll,1,2024-08-24,
U0118,PL1031,view,0,2025-04-23,
U0068,PL1032,view,0,2025-08-11,
U0492,PL1061,view,0,2025-04-14,
U0234,PL1020,view,0,2025-03-27,
U0141,PL1053,view,0,2025-07-09,
U0049,PL1057,click,0,2025-02-07,
U0165,PL1017,view,0,2025-01-19,
U0176,PL1021,view,0,2025-02-03,
U0005,PL1031,view,0,2024-12-27,
U0363,PL1002,click,0,2024-08-17,
U0219,PL1014,view,0,2024-11-12,
U0145,PL1057,shortlist,0,2025-01-14,
U0270,PL1018,shortlist,0,2025-07-15,
U0263,PL1044,shortlist,0,2024-10-30,
U0435,PL1024,view,0,2025-09-30,
U0120,PL1036,shortlist,0,2025-07-03,
U0228,PL1014,view,0,2025-07-24,
U0433,PL1042,view,0,2025-03-01,
U0396,PL1048,click,0,2024-04-17,
U0432,PL1003,view,0,2024-07-24,
U0189,PL1031,click,0,2024-09-11,
U0115,PL1034,shortlist,0,2024-12-15,
U0043,PL1021,view,0,2025-09-11,
U0065,PL1004,shortlist,0,2025-08-12,
U0191,PL1026,view,0,2024-08-12,
U0089,PL1013,view,0,2025-07-10,
U0459,PL1038,click,0,2024-09-20,
U0244,PL1056,view,0,2025-09-26,
U0319,PL1056,view,0,2024-12-01,
U0204,PL1028,view,0,2025-06-17,
U0205,PL1050,view,0,2024-07-31,
U0235,PL1061,view,0,2025-09-26,
U0200,PL1048,view,0,2024-05-20,
U0160,PL1022,click,0,2024-05-06,
U0076,PL1059,view,0,2024-05-21,
U0172,PL1018,view,0,2025-07-23,
U0357,PL1024,shortlist,0,2024-10-18,
U0253,PL1015,view,0,2024-09-08,
U0314,PL1036,view,0,2024-11-20,
U0236,PL1015,view,0,2025-05-06,
U0362,PL1007,click,0,2025-05-22,
U0134,PL1027,view,0,2024-12-14,
U0095,PL1058,view,0,2025-06-04,
U0245,PL1060,view,0,2025-08-29,
U0110,PL1025,click,0,2025-07-18,
U0131,PL1025,view,0,2024-09-07,
U0417,PL1049,view,0,2024-12-19,
U0068,PL1001,view,0,2025-06-03,
U0138,PL1030,view,0,2024-12-08,
U0428,PL1043,view,0,2024-11-05,
U0495,PL1057,click,0,2025-01-16,
U0215,PL1019,view,0,2024-09-26,
U0271,PL1042,view,0,2024-06-05,
U0035,PL1039,shortlist,0,2024-11-27,
U0354,PL1055,view,0,2024-08-11,
U0492,PL1026,click,0,2024-12-18,
U0011,PL1020,view,0,2025-09-26,
U0416,PL1001,view,0,2025-07-06,
U0482,PL1021,view,0,2024-07-18,
U0207,PL1002,view,0,2024-05-06,
U0375,PL1029,shortlist,0,2025-09-16,
U0055,PL1037,view,0,2024-04-28,
U0464,PL1046,view,0,2025-08-13,
U0288,PL1052,click,0,2024-04-29,
U0240,PL1042,click,0,2024-08-11,
U0463,PL1028,view,0,2025-02-22,
U0215,PL1007,click,0,2025-02-12,
U0021,PL1011,shortlist,0,2024-10-09,
U0059,PL1057,view,0,2024-05-15,
U0121,PL1037,click,0,2024-09-21,
U0292,PL1028,view,0,2025-05-13,
U0220,PL1001,click,0,2024-06-05,
U0200,PL1034,shortlist,0,2025-09-22,
U0084,PL1060,click,0,2024-08-04,
U0365,PL1037,view,0,2025-04-27,
U0493,PL1049,view,0,2024-10-28,
U0138,PL1002,click,0,2025-04-26,
U0146,PL1025,view,0,2024-06-17,
U0146,PL1054,click,0,2024-05-04,
U0407,PL1014,click,0,2024-05-28,
U0245,PL1037,view,0,2025-09-28,
U0248,PL1002,view,0,2024-07-05,
U0039,PL1045,view,0,2025-04-02,
U0225,PL1022,view,0,2024-12-03,
U0468,PL1048,view,0,2025-01-11,
U0232,PL1054,view,0,2024-11-14,
U0360,PL1006,view,0,2024-10-25,
U0157,PL1039,view,0,2024-07-25,
U0322,PL1060,shortlist,0,2024-12-31,
U0184,PL1016,view,0,2025-05-27,
U0156,PL1024,view,0,2025-05-19,
U0382,PL1006,enroll,1,2025-06-28,
U0107,PL1045,click,0,2025-06-14,
U0014,PL1002,view,0,2025-03-20,
U0316,PL1032,view,0,2024-09-14,
U0311,PL1008,view,0,2025-05-29,
U0492,PL1027,view,0,2024-10-25,
U0194,PL1018,view,0,2025-01-07,
U0289,PL1045,view,0,2025-03-18,
U0323,PL1023,shortlist,0,2024-07-09,
U0162,PL1002,shortlist,0,2024-04-25,
U0369,PL1057,view,0,2024-04-12,
U0161,PL1016,view,0,2024-12-08,
U0014,PL1014,click,0,2025-06-24,
U0030,PL1041,view,0,2024-12-21,
U0341,PL1003,view,0,2025-05-03,
U0239,PL1040,view,0,2024-09-02,
U0357,PL1057,view,0,2024-11-18,
U0353,PL1006,view,0,2024-06-03,
U0180,PL1036,shortlist,0,2024-08-23,
U0004,PL1018,shortlist,0,2024-07-13,
U0213,PL1032,view,0,2025-02-17,
U0415,PL1061,view,0,2025-05-10,
U0025,PL1034,view,0,2025-04-09,
U0331,PL1004,view,0,2024-10-01,
U0120,PL1015,click,0,2024-07-10,
U0424,PL1036,click,0,2025-05-19,
U0365,PL1048,view,0,2024-09-18,
U0421,PL1036,click,0,2025-08-05,
U0121,PL1053,view,0,2025-05-25,
U0117,PL1040,view,0,2024-08-09,
U0307,PL1054,view,0,2025-04-06,
U0285,PL1022,click,0,2024-07-29,
U0425,PL1029,view,0,2024-06-05,
U0144,PL1013,view,0,2025-07-23,
U0143,PL1038,click,0,2025-04-09,
U0358,PL1032,view,0,2025-02-26,
U0238,PL1011,click,0,2024-11-01,
U0348,PL1021,click,0,2024-05-10,
U0242,PL1031,shortlist,0,2024-11-02,
U0348,PL1035,click,0,2024-10-31,
U0482,PL1017,click,0,2024-08-17,
U0255,PL1003,click,0,2024-12-19,
U0298,PL1019,view,0,2025-03-06,
U0421,PL1002,view,0,2024-12-18,
U0375,PL1028,click,0,2024-12-25,
U0439,PL1018,click,0,2025-09-28,
U0399,PL1008,view,0,2025-06-23,
U0308,PL1050,view,0,2025-09-28,
U0167,PL1021,view,0,2024-11-08,
U0421,PL1019,view,0,2024-10-27,
U0304,PL1049,click,0,2024-11-24,
U0096,PL1030,view,0,2024-05-21,
U0373,PL1052,view,0,2025-06-22,
U0084,PL1004,view,0,2024-05-05,
U0008,PL1039,click,0,2025-05-29,
U0313,PL1048,view,0,2024-08-09,
U0202,PL1034,click,0,2025-07-14,
U0240,PL1022,shortlist,0,2024-12-13,
U0322,PL1010,click,0,2025-07-15,
U0118,PL1006,view,0,2024-05-07,
U0395,PL1061,click,0,2024-11-19,
U0031,PL1059,click,0,2025-04-13,
U0200,PL1051,view,0,2024-11-08,
U0216,PL1055,view,0,2025-04-23,
U0075,PL1051,view,0,2024-04-30,
U0155,PL1041,click,0,2024-09-11,
U0116,PL1059,view,0,2025-06-24,
U0472,PL1016,view,0,2024-11-22,
U0296,PL1058,view,0,2024-08-18,
U0208,PL1022,view,0,2025-04-08,
U0030,PL1003,view,0,2024-12-27,
U0424,PL1011,view,0,2025-01-16,
U0241,PL1046,click,0,2024-10-28,
U0118,PL1059,click,0,2025-05-30,
U0098,PL1061,view,0,2024-07-30,
U0349,PL1037,view,0,2024-04-29,
U0031,PL1019,shortlist,0,2024-05-06,
U0253,PL1047,view,0,2024-10-07,
U0109,PL1037,view,0,2025-05-27,
U0204,PL1053,view,0,2024-08-08,
U0160,PL1015,view,0,2025-09-25,
U0296,PL1043,view,0,2025-09-02,
U0309,PL1005,enroll,1,2025-09-05,
U0321,PL1005,click,0,2024-10-23,
U0078,PL1039,view,0,2024-12-16,
U0173,PL1011,shortlist,0,2024-08-05,
U0177,PL1045,view,0,2024-06-22,
U0448,PL1060,view,0,2025-04-05,
U0369,PL1047,click,0,2025-05-12,
U0323,PL1037,view,0,2025-04-25,
U0029,PL1051,click,0,2024-10-08,
U0179,PL1016,view,0,2024-06-20,
U0331,PL1016,click,0,2024-05-20,
U0218,PL1058,click,0,2024-10-02,
U0006,PL1057,view,0,2024-06-26,
U0406,PL1034,view,0,2025-05-11,
U0013,PL1016,click,0,2025-05-06,
U0387,PL1016,view,0,2025-09-05,
U0367,PL1018,view,0,2025-03-17,
U0035,PL1036,click,0,2024-07-18,
U0059,PL1045,view,0,2024-06-19,
U0156,PL1046,view,0,2025-07-23,
U0464,PL1054,view,0,2025-06-14,
U0456,PL1027,view,0,2025-04-05,
U0062,PL1046,view,0,2025-04-28,
U0137,PL1018,view,0,2024-10-11,
U0377,PL1053,view,0,2025-06-10,
U0095,PL1017,view,0,2024-10-13,
U0126,PL1035,click,0,2025-09-07,
U0024,PL1013,view,0,2025-09-11,
U0404,PL1014,click,0,2024-10-27,
U0380,PL1025,view,0,2025-08-19,
U0018,PL1049,view,0,2025-09-28,
U0484,PL1036,view,0,2025-02-26,
U0205,PL1017,click,0,2024-05-13,
U0125,PL1048,view,0,2025-06-10,
U0083,PL1055,click,0,2025-03-07,
U0313,PL1025,shortlist,0,2024-10-16,
U0373,PL1028,click,0,2025-05-09,
U0177,PL1034,view,0,2024-12-29,
U0007,PL1005,click,0,2024-04-28,
U0064,PL1001,view,0,2025-03-27,
U0171,PL1061,click,0,2025-01-25,
U0368,PL1035,view,0,2024-07-29,
U0496,PL1045,view,0,2025-06-28,
U0075,PL1050,shortlist,0,2025-09-04,
U0323,PL1009,click,0,2025-07-18,
U0111,PL1052,view,0,2025-08-23,
U0401,PL1030,shortlist,0,2024-06-28,
U0375,PL1040,click,0,2025-08-31,
U0478,PL1061,view,0,2024-07-20,
U0198,PL1060,enroll,1,2024-12-10,
U0253,PL1054,view,0,2025-06-08,
U0463,PL1013,view,0,2025-09-08,
U0228,PL1003,click,0,2024-07-07,
U0333,PL1005,view,0,2025-04-13,
U0069,PL1030,click,0,2025-08-25,
U0007,PL1028,view,0,2025-08-05,
U0267,PL1052,enroll,1,2025-03-21,
U0170,PL1002,view,0,2025-05-18,
U0466,PL1039,view,0,2024-10-04,
U0112,PL1002,click,0,2024-06-22,
U0472,PL1037,click,0,2024-09-30,
U0337,PL1056,view,0,2025-08-01,
U0331,PL1037,view,0,2024-06-20,
U0081,PL1045,click,0,2025-09-22,
U0083,PL1029,click,0,2024-07-25,
U0438,PL1011,click,0,2025-04-06,
U0041,PL1040,view,0,2024-06-30,
U0295,PL1022,view,0,2024-04-12,
U0359,PL1038,click,0,2024-12-02,
U0179,PL1032,view,0,2025-05-08,
U0446,PL1034,view,0,2024-11-16,
U0452,PL1057,view,0,2025-03-04,
U0341,PL1045,view,0,2024-10-11,
U0329,PL1045,view,0,2025-09-06,
U0386,PL1023,shortlist,0,2024-10-15,
U0007,PL1054,view,0,2024-06-09,
U0226,PL1006,view,0,2024-06-08,
U0008,PL1031,click,0,2024-11-29,
U0255,PL1058,view,0,2025-01-03,
U0232,PL1001,view,0,2025-02-02,
U0302,PL1016,shortlist,0,2024-10-19,
U0058,PL1044,click,0,2024-07-25,
U0142,PL1044,view,0,2025-03-22,
U0298,PL1033,view,0,2024-07-16,
U0482,PL1056,view,0,2024-04-23,
U0235,PL1005,click,0,2025-08-19,
U0310,PL1011,click,0,2024-10-09,
U0079,PL1031,view,0,2024-07-28,
U0223,PL1023,view,0,2025-09-12,
U0357,PL1029,view,0,2024-04-08,
U0411,PL1010,view,0,2024-12-17,
U0018,PL1011,view,0,2024-07-13,
U0180,PL1038,shortlist,0,2025-06-11,
U0260,PL1058,click,0,2024-10-28,
U0491,PL1028,click,0,2024-05-02,
U0307,PL1057,view,0,2025-08-08,
U0472,PL1022,click,0,2025-08-06,
U0364,PL1018,view,0,2024-06-29,
U0477,PL1058,view,0,2024-07-04,
U0080,PL1004,view,0,2025-01-26,
U0029,PL1057,view,0,2024-12-01,
U0434,PL1019,view,0,2025-01-18,
U0066,PL1014,view,0,2024-10-19,
U0251,PL1030,click,0,2025-02-24,
U0368,PL1050,click,0,2025-06-07,
U0419,PL1004,view,0,2025-07-05,
U0099,PL1012,view,0,2025-05-04,
U0187,PL1010,shortlist,0,2024-09-30,
U0319,PL1022,view,0,2025-06-12,
U0447,PL1008,click,0,2024-05-20,
U0389,PL1059,view,0,2025-01-08,
U0110,PL1017,view,0,2024-08-02,
U0044,PL1060,view,0,2024-10-01,
U0414,PL1033,view,0,2024-09-24,
U0174,PL1017,view,0,2024-08-07,
U0083,PL1038,view,0,2024-11-27,
U0164,PL1045,view,0,2024-08-21,
U0173,PL1009,view,0,2024-04-08,
U0194,PL1041,view,0,2025-03-04,
U0021,PL1049,view,0,2025-04-12,
U0279,PL1011,click,0,2025-08-20,
U0060,PL1017,view,0,2025-05-30,
U0093,PL1023,view,0,2024-09-17,
U0308,PL1055,click,0,2025-04-02,
U0320,PL1053,view,0,2025-05-15,
U0451,PL1004,click,0,2025-09-06,
U0479,PL1048,view,0,2025-06-23,
U0007,PL1042,shortlist,0,2025-07-27,
U0265,PL1040,click,0,2025-05-10,
U0175,PL1041,click,0,2024-12-12,
U0247,PL1046,view,0,2024-06-24,
U0010,PL1001,view,0,2024-12-11,
U0362,PL1006,view,0,2025-01-07,
U0014,PL1044,view,0,2024-10-26,
U0259,PL1041,click,0,2025-07-31,
U0301,PL1020,view,0,2024-08-25,
U0301,PL1046,view,0,2024-09-17,
U0111,PL1038,view,0,2024-04-13,
U0105,PL1002,view,0,2024-12-20,
U0125,PL1029,view,0,2025-08-16,
U0201,PL1051,view,0,2025-04-20,
U0212,PL1016,view,0,2024-06-04,
U0159,PL1013,view,0,2024-06-14,
U0181,PL1036,view,0,2025-06-03,
U0106,PL1021,click,0,2025-01-26,
U0235,PL1011,click,0,2024-09-11,
U0330,PL1021,click,0,2025-05-22,
U0141,PL1037,claim_approved,1,2024-07-31,103242.0
U0103,PL1011,click,0,2024-11-19,
U0446,PL1061,click,0,2024-10-17,
U0373,PL1053,click,0,2024-05-21,
U0183,PL1007,click,0,2025-02-08,
U0162,PL1032,view,0,2024-08-27,
U0320,PL1034,shortlist,0,2024-06-07,
U0244,PL1039,view,0,2025-02-20,
U0130,PL1033,click,0,2025-05-09,
U0101,PL1047,view,0,2025-08-02,
U0321,PL1036,view,0,2025-01-25,
U0348,PL1035,view,0,2024-09-23,
U0174,PL1048,shortlist,0,2025-07-02,
U0484,PL1031,shortlist,0,2024-10-19,
U0200,PL1052,click,0,2025-04-04,
U0498,PL1036,click,0,2025-04-15,
U0498,PL1020,view,0,2025-05-07,
U0080,PL1061,view,0,2025-01-06,
U0022,PL1004,view,0,2024-05-31,
U0452,PL1044,click,0,2024-06-22,
U0201,PL1024,shortlist,0,2024-06-09,
U0458,PL1038,view,0,2024-06-12,
U0129,PL1012,view,0,2024-07-09,
U0086,PL1006,view,0,2025-01-20,
U0336,PL1024,view,0,2024-08-01,
U0491,PL1022,view,0,2024-09-05,
U0171,PL1055,view,0,2025-04-03,
U0268,PL1029,view,0,2024-05-08,
U0178,PL1027,view,0,2025-09-21,
U0410,PL1028,view,0,2024-07-09,
U0019,PL1035,view,0,2024-10-31,
U0367,PL1013,click,0,2025-07-16,
U0036,PL1012,shortlist,0,2025-03-04,
U0344,PL1037,shortlist,0,2025-04-21,
U0415,PL1038,view,0,2024-11-14,
U0190,PL1012,click,0,2024-05-10,
U0464,PL1018,view,0,2025-01-21,
U0297,PL1040,view,0,2025-09-19,
U0089,PL1033,view,0,2025-08-12,
U0011,PL1033,view,0,2024-11-15,
U0304,PL1040,click,0,2025-07-08,
U0214,PL1053,click,0,2024-05-27,
U0227,PL1047,click,0,2025-05-03,
U0149,PL1060,click,0,2025-05-12,
U0323,PL1039,click,0,2025-03-05,
U0398,PL1012,view,0,2024-08-06,
U0059,PL1036,shortlist,0,2025-04-16,
U0129,PL1018,click,0,2024-12-05,
U0480,PL1034,view,0,2025-02-26,
U0150,PL1030,view,0,2025-08-28,
U0115,PL1049,view,0,2024-08-24,
U0452,PL1031,view,0,2025-01-25,
U0374,PL1035,view,0,2024-06-16,
U0334,PL1010,click,0,2024-04-09,
U0399,PL1053,view,0,2024-11-28,
U0499,PL1010,view,0,2024-08-29,
U0037,PL1019,view,0,2024-12-07,
U0361,PL1026,click,0,2024-06-09,
U0200,PL1051,click,0,2025-04-26,
U0350,PL1054,view,0,2025-09-10,
U0358,PL1001,click,0,2025-06-15,
U0110,PL1003,view,0,2024-12-30,
U0483,PL1023,view,0,2025-04-22,
U0301,PL1046,click,0,2024-04-27,
U0136,PL1033,shortlist,0,2024-08-31,
U0312,PL1045,view,0,2025-06-22,
U0198,PL1018,view,0,2025-04-21,
U0006,PL1034,click,0,2024-04-25,
U0397,PL1014,click,0,2025-08-11,
U0212,PL1045,view,0,2025-05-17,
U0280,PL1045,view,0,2024-09-13,
U0181,PL1043,view,0,2025-02-14,
U0152,PL1019,view,0,2025-08-24,
U0359,PL1016,click,0,2025-04-21,
U0129,PL1046,view,0,2024-12-11,
U0117,PL1022,shortlist,0,2024-10-15,
U0339,PL1057,click,0,2025-03-14,
U0378,PL1031,view,0,2024-04-27,
U0176,PL1041,click,0,2024-10-28,
U0143,PL1049,shortlist,0,2025-05-13,
U0311,PL1018,enroll,1,2025-08-12,
U0186,PL1022,view,0,2025-09-07,
U0046,PL1020,view,0,2025-07-02,
U0333,PL1044,view,0,2024-07-26,
U0003,PL1033,view,0,2025-02-06,
U0054,PL1026,view,0,2024-10-15,
U0053,PL1025,click,0,2024-04-25,
U0193,PL1021,shortlist,0,2024-07-28,
U0041,PL1017,view,0,2024-12-08,
U0431,PL1061,view,0,2025-09-19,
U0137,PL1028,view,0,2025-02-12,
U0056,PL1060,view,0,2025-03-30,
U0195,PL1028,view,0,2024-07-12,
U0401,PL1015,shortlist,0,2024-06-07,
U0442,PL1004,view,0,2024-12-26,
U0239,PL1029,view,0,2024-06-09,
U0193,PL1031,view,0,2024-09-09,
U0159,PL1055,view,0,2025-03-20,
U0334,PL1024,view,0,2025-08-06,
U0465,PL1031,view,0,2024-11-25,
U0208,PL1056,click,0,2024-05-18,
U0280,PL1059,view,0,2025-05-06,
U0474,PL1037,shortlist,0,2025-01-01,
U0436,PL1039,click,0,2024-08-28,
U0153,PL1033,click,0,2024-05-19,
U0336,PL1032,view,0,2025-05-21,
U0194,PL1028,shortlist,0,2024-11-09,
U0024,PL1036,view,0,2025-06-19,
U0254,PL1006,view,0,2024-09-21,
U0124,PL1002,shortlist,0,2024-08-26,
U0387,PL1013,shortlist,0,2024-12-26,
U0151,PL1056,view,0,2024-11-30,
U0085,PL1010,view,0,2025-04-23,
U0141,PL1023,view,0,2025-07-06,
U0265,PL1049,click,0,2025-09-01,
U0367,PL1058,view,0,2024-11-09,
U0176,PL1034,view,0,2025-01-22,
U0387,PL1054,view,0,2024-08-26,
U0101,PL1011,view,0,2025-03-26,
U0229,PL1007,click,0,2024-12-27,
U0245,PL1036,view,0,2025-01-11,
U0068,PL1045,click,0,2024-10-27,
U0118,PL1052,view,0,2025-04-10,
U0273,PL1003,click,0,2024-12-02,
U0004,PL1010,view,0,2024-10-07,
U0342,PL1043,view,0,2025-03-23,
U0305,PL1006,click,0,2025-04-01,
U0421,PL1023,view,0,2024-08-04,
U0366,PL1025,click,0,2024-05-10,
U0471,PL1035,shortlist,0,2025-01-12,
U0038,PL1006,view,0,2025-05-04,
U0424,PL1019,view,0,2024-08-23,
U0049,PL1046,shortlist,0,2024-09-04,
U0312,PL1034,shortlist,0,2025-03-09,
U0285,PL1026,view,0,2024-11-25,
U0272,PL1031,view,0,2024-09-18,
U0246,PL1007,view,0,2025-07-25,
U0083,PL1048,click,0,2025-01-09,
U0195,PL1060,view,0,2025-09-20,
U0183,PL1043,view,0,2024-12-18,
U0187,PL1042,click,0,2024-09-08,
U0163,PL1045,click,0,2024-11-19,
U0127,PL1043,view,0,2025-06-13,
U0490,PL1011,view,0,2024-11-07,
U0265,PL1045,view,0,2024-04-26,
U0355,PL1056,shortlist,0,2024-11-12,
U0048,PL1009,click,0,2024-06-06,
U0462,PL1019,click,0,2024-07-20,
U0314,PL1041,view,0,2024-05-14,
U0018,PL1010,shortlist,0,2024-05-12,
U0226,PL1045,view,0,2024-10-12,
U0359,PL1012,view,0,2024-08-25,
U0016,PL1013,click,0,2024-10-24,
U0322,PL1047,shortlist,0,2024-04-16,
U0059,PL1025,view,0,2024-06-16,
U0267,PL1023,view,0,2025-07-04,
U0264,PL1052,view,0,2025-06-09,
U0446,PL1049,view,0,2024-09-16,
U0040,PL1026,click,0,2024-08-27,
U0064,PL1054,view,0,2025-03-25,
U0459,PL1017,view,0,2025-09-28,
U0117,PL1009,view,0,2025-06-20,
U0084,PL1026,view,0,2025-03-16,
U0452,PL1045,view,0,2025-02-13,
U0177,PL1036,enroll,1,2024-12-15,
U0106,PL1055,view,0,2025-01-26,
U0434,PL1002,click,0,2025-06-10,
U0404,PL1053,enroll,1,2025-06-23,
U0167,PL1028,view,0,2024-09-30,
U0062,PL1035,click,0,2025-05-28,
U0190,PL1034,view,0,2025-01-25,
U0125,PL1031,view,0,2024-12-31,
U0235,PL1058,shortlist,0,2024-05-07,
U0386,PL1013,view,0,2024-05-22,
U0352,PL1020,view,0,2024-08-09,
U0303,PL1006,click,0,2025-01-05,
U0089,PL1004,view,0,2024-07-31,
U0309,PL1051,view,0,2024-04-12,
U0086,PL1013,view,0,2025-01-09,
